日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.768,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.313,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.641,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.207,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.157,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.248,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.525,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.152,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.45,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.753,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.535,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.172,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.364,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.106,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.652,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.571,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.722,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.773,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.732,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.313,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.258,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.303,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.53,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.333,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.49,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.313,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.606,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.47,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.561,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.53,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.404,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.47,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.404,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.147,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.793,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.758,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.394,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.338,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.434,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.237,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.222,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,12.86,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.45,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.48,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.232,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.172,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.313,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.444,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.283,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.136,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.141,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.273,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.172,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.288,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.429,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.162,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.278,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.157,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.606,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.354,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.591,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.182,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.384,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.636,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,1.116,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.404,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.369,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.147,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.576,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.197,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.242,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.495,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.535,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.455,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.162,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.515,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.273,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.414,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.53,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.167,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.505,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.303,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.429,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.394,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.187,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.202,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.354,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.354,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.439,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.212,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.343,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.384,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.273,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.242,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.343,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.374,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.232,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.515,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.667,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.227,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.49,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.48,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.192,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.379,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.232,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.424,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.45,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.081,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.475,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.773,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.606,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.162,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.268,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.379,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.202,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.288,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.399,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.273,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.434,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.475,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.197,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.248,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.379,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.354,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.48,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.222,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.177,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.308,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.197,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.182,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.248,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.773,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.571,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.091,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.338,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.182,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.308,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.338,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.187,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.298,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.525,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.308,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.394,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.278,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.455,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.217,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.227,19.8,销售,否,13.0,13.82
2022-01-29,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.347,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.361,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.338,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.241,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.468,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.264,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.722,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.412,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.352,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.31,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.588,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.319,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.296,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.62,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.227,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.301,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.38,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.435,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.194,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.56,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.357,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.565,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.532,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.319,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.38,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.468,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.333,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.213,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.278,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.232,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.306,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.449,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.116,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.588,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.333,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.426,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.366,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.213,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.181,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.19,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.111,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.426,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.167,21.6,销售,否,13.0,13.82
2022-01-30,102900005116530,西峡香菇(1),食用菌,0.329,21.6,销售,否,13.0,13.82
